image_url,features
https://cdn.shopify.com/s/files/1/0464/1731/3955/files/02_1df8d5d7-138d-483e-99ff-1bf54b5b8c56.jpg?v=1690521019,"[0.025208983570337296, 0.02455250732600689, 0.0, 0.0, 3.024385929107666, 0.0, 1.1806390285491943, 1.286468505859375, 1.637349009513855, 0.0, 0.0, 0.0, 3.5234456062316895, 0.0, 0.0, 5.715272903442383, 0.0, 14.553165435791016, 0.2836458086967468, 0.0, 0.02007986418902874, 0.0, 7.488283634185791, 9.113290786743164, 6.694395065307617, 0.07256577163934708, 0.20150254666805267, 0.0, 2.7864627838134766, 0.0, 0.0, 0.0, 2.571667432785034, 0.0, 3.4294588565826416, 9.782551765441895, 0.0, 2.2278623580932617, 0.1454547792673111, 0.0, 1.015610933303833, 1.2816033363342285, 2.4191410541534424, 2.0879828929901123, 5.518304824829102, 0.0, 3.3734710216522217, 1.111390471458435, 0.0, 7.637117862701416, 8.634017944335938, 1.1126517057418823, 10.074263572692871, 1.6763249635696411, 9.853065490722656, 0.0, 0.0, 4.734686851501465, 0.0, 3.282639503479004, 0.0, 9.091147422790527, 3.179452657699585, 3.1547389030456543, 0.0, 0.0, 0.0, 4.1006855964660645, 0.0, 0.0, 0.0, 1.098202109336853, 0.8013433814048767, 21.257349014282227, 0.7206041812896729, 0.8471274971961975, 0.0, 0.33137866854667664, 1.4903279542922974, 3.757153272628784, 0.0, 0.0, 7.246072292327881, 4.296527862548828, 0.0, 11.287744522094727, 16.200441360473633, 0.0, 0.3118273913860321, 2.1675775051116943, 0.007334626279771328, 0.0, 1.7091039419174194, 0.0, 0.0, 16.21535873413086, 6.159778594970703, 0.0, 0.0, 0.156312495470047, 0.0, 5.831263065338135, 0.0, 5.972995758056641, 0.0, 0.0, 0.1360606998205185, 6.1692633628845215, 0.0, 6.570176601409912, 1.430284023284912, 0.0, 0.0, 3.6900949478149414, 0.0, 2.8798160552978516, 0.0, 12.686586380004883, 0.9869080185890198, 1.162226915359497, 5.70762300491333, 0.008798709139227867, 0.0, 2.06628155708313, 0.0, 7.5397868156433105, 0.0, 0.3563767969608307, 0.09386838227510452, 14.709177017211914, 6.922106742858887, 3.1059377193450928, 3.8972136974334717, 0.0, 0.0, 0.37082499265670776, 0.34793415665626526, 3.700899124145508, 4.952762603759766, 0.0, 1.9694805145263672, 0.0, 0.0, 0.09234683215618134, 0.0, 0.0, 0.048508625477552414, 0.49871203303337097, 0.07296963036060333, 9.684929847717285, 0.0, 0.0, 16.967954635620117, 0.0, 0.0, 10.754992485046387, 7.444153308868408, 0.0, 0.0, 0.12017592042684555, 1.103497862815857, 1.8407831192016602, 2.4859933853149414, 1.7921229600906372, 0.29752248525619507, 2.6577818393707275, 0.03233691304922104, 0.0, 0.0, 0.0, 2.432398557662964, 0.33011525869369507, 2.9938771724700928, 5.95771598815918, 0.0, 0.0, 0.06704441457986832, 4.812321186065674, 0.3840690553188324, 0.0, 5.696079730987549, 1.2874237298965454, 0.0090917544439435, 0.0, 0.0, 0.0, 1.972814679145813, 0.9185196161270142, 0.0, 0.0, 0.1903335154056549, 0.0, 2.4007742404937744, 0.15594185888767242, 0.00978251826018095, 0.0, 14.927370071411133, 0.0, 0.0, 0.0, 0.0, 4.654860019683838, 0.0, 0.0, 0.5914285778999329, 0.05127829685807228, 0.0, 40.900146484375, 3.397814989089966, 2.1156065464019775, 1.5370872020721436, 0.016793791204690933, 1.3029965162277222, 0.1751270592212677, 0.7425879240036011, 1.1383687257766724, 0.0, 4.8201494216918945, 0.968951940536499, 3.7852818965911865, 0.0, 6.6889142990112305, 1.8531606197357178, 0.16760176420211792, 0.0, 2.0361220836639404, 0.22605253756046295, 16.00943374633789, 0.5286107063293457, 9.170032501220703, 0.5721920728683472, 14.634855270385742, 0.3178529441356659, 0.10576710850000381, 0.0, 2.236764430999756, 0.0, 5.811489582061768, 0.0, 0.8729159235954285, 1.4244778156280518, 0.0, 2.154689311981201, 0.0, 0.46431705355644226, 0.0, 0.0, 0.0, 0.29060596227645874, 1.7340937852859497, 3.595285415649414, 13.352815628051758, 1.1627675294876099, 0.0, 0.09903157502412796, 5.351128101348877, 3.623579263687134, 7.816407203674316, 5.956480503082275, 0.010902333073318005, 0.3955659568309784, 0.0, 0.0, 0.1999446600675583, 8.378527641296387, 1.1277198791503906, 3.0485217571258545, 11.17138385772705, 0.0, 0.0, 0.0, 2.0725677013397217, 1.9909741878509521, 4.536295413970947, 0.0, 0.0, 3.4114015102386475, 0.0, 4.464504718780518, 0.0, 0.0, 16.8686466217041, 10.73498249053955, 1.470798373222351, 0.0, 0.0, 0.0, 1.4546854496002197, 0.0, 0.0, 0.11333325505256653, 0.76954585313797, 7.198391914367676, 0.18991141021251678, 9.13719367980957, 0.0, 6.176656246185303, 0.0, 0.4986428916454315, 0.0, 8.624431610107422, 0.0, 3.112292766571045, 0.0, 0.0, 0.0, 4.414744853973389, 1.9614324569702148, 0.0, 8.728425025939941, 0.0, 0.0, 0.0, 0.0, 1.8555002212524414, 2.3225653171539307, 0.053969111293554306, 0.3752756118774414, 0.0, 6.130701065063477, 0.0, 13.354107856750488, 0.11983931809663773, 5.48136568069458, 0.5270775556564331, 0.0, 0.0, 0.5385892987251282, 1.1901252269744873, 0.0, 0.0, 3.7455332279205322, 0.15109829604625702, 7.145545482635498, 0.8547531366348267, 2.0095582008361816, 0.4713805019855499, 0.0, 0.0, 0.06672567874193192, 1.6242884397506714, 1.6131970882415771, 3.566354990005493, 2.4191172122955322, 0.5135633945465088, 0.0, 3.0937085151672363, 0.3481895327568054, 0.0, 0.0, 5.121821880340576, 0.0, 1.0191936492919922, 0.0, 5.741788864135742, 0.0, 1.5488067865371704, 0.08012713491916656, 26.119029998779297, 11.705322265625, 0.13849900662899017, 0.0, 4.999631404876709, 0.19618017971515656, 0.0, 0.59471595287323, 0.0, 4.011929035186768, 0.0, 1.5781831741333008, 0.0, 1.2959351539611816, 1.8332316875457764, 8.136575698852539, 0.0, 0.0, 1.2915575504302979, 1.732146978378296, 2.803459882736206, 0.3399694263935089, 1.2346981763839722, 25.635009765625, 8.027731895446777, 0.0, 11.01132869720459, 0.9872170686721802, 0.03701473027467728, 1.3821799755096436, 0.0, 2.6470813751220703, 2.9031763076782227, 0.0, 0.0, 0.0, 12.645833969116211, 0.0, 0.24014364182949066, 0.0, 0.0, 0.0, 0.5249461531639099, 0.7867200374603271, 1.794586181640625, 0.12908978760242462, 0.0, 10.26367473602295, 1.5676683187484741, 5.641138076782227, 6.912865161895752, 0.0, 7.325332164764404, 0.0, 1.7647554874420166, 3.4552066326141357, 0.08452650904655457, 0.16775496304035187, 14.630086898803711, 17.127147674560547, 0.6467573642730713, 0.3602522909641266, 5.701809406280518, 0.0, 0.5228108167648315, 0.04533891752362251, 1.9984095096588135, 0.0, 0.0, 0.0, 1.5355644226074219, 0.07455060631036758, 0.0, 1.5957778692245483, 0.0, 0.0, 7.750533103942871, 0.0, 1.86821448802948, 0.0, 2.8603086471557617, 0.7029446959495544, 21.77252769470215, 6.165706634521484, 0.0, 2.259450912475586, 6.759542942047119, 3.2149081230163574, 0.0, 0.4693952202796936, 0.08572529256343842, 0.945538341999054, 0.0, 3.7882285118103027, 0.0, 3.566537618637085, 0.4725176692008972, 31.54031753540039, 1.0160428285598755, 0.3674885034561157, 1.0726854801177979, 0.671576976776123, 12.741816520690918, 0.40409737825393677, 0.9057445526123047, 0.2506554424762726, 0.6212257146835327, 7.0453901290893555, 0.1938762664794922, 0.06586434692144394, 0.0, 0.9029067754745483, 0.9815316796302795, 7.468533039093018, 0.5395456552505493, 0.023553211241960526, 2.4401469230651855, 0.1859527826309204, 0.0, 2.824305295944214, 0.17290261387825012, 6.41688346862793, 2.940419912338257, 2.9983837604522705, 1.951062798500061, 12.025178909301758, 0.0, 0.8175540566444397, 7.736973285675049, 3.35066556930542, 0.0, 3.1277709007263184, 0.0, 3.3472986221313477, 0.276255339384079, 7.290910243988037, 0.0, 0.34941890835762024, 0.13800562918186188, 0.0, 0.21536631882190704, 0.0, 0.1033010482788086, 0.0, 0.21468964219093323, 0.5736907124519348, 0.2491670697927475, 1.7672898769378662, 0.0, 11.360861778259277, 5.7085490226745605, 0.0, 1.344010591506958, 0.27039483189582825]"
https://cdn.shopify.com/s/files/1/0464/1731/3955/products/LGEND100ML-MULTIc.jpg?v=1639724606,"[0.0, 0.09961716085672379, 0.0, 1.146723747253418, 0.5441007614135742, 0.0, 0.2538728713989258, 1.3006404638290405, 0.0, 0.9406887292861938, 0.0, 0.22810980677604675, 0.9615651369094849, 0.0, 0.8565066456794739, 7.1275634765625, 0.0, 1.1703671216964722, 0.0, 5.666813850402832, 0.0, 0.663536787033081, 17.08696174621582, 6.124682426452637, 0.13298550248146057, 0.6222872138023376, 7.690357208251953, 1.3116588592529297, 0.11829154193401337, 2.6029210090637207, 0.0, 0.0, 0.2080342322587967, 0.0, 3.165193796157837, 7.259977340698242, 0.0, 4.61279296875, 0.0, 0.25343602895736694, 0.782380998134613, 1.1554547548294067, 1.5167787075042725, 0.5346580147743225, 2.082263708114624, 5.920353889465332, 1.7242717742919922, 3.8744008541107178, 0.22085285186767578, 8.233692169189453, 5.4293012619018555, 6.747694969177246, 8.416776657104492, 1.5258551836013794, 2.05950665473938, 0.27426812052726746, 2.438875198364258, 1.474178671836853, 0.0, 6.532625198364258, 0.0, 4.957218647003174, 16.342641830444336, 0.0, 0.0, 1.1018885374069214, 0.0, 3.743434190750122, 0.07223105430603027, 0.0, 0.0, 2.0412652492523193, 1.330868124961853, 5.3484883308410645, 1.975083589553833, 0.06142638996243477, 0.0, 4.246422290802002, 0.6712291240692139, 0.4361618161201477, 0.0, 3.217156171798706, 4.020378589630127, 1.9852699041366577, 0.0, 7.952688217163086, 13.406551361083984, 0.41959062218666077, 0.1496564894914627, 0.27310898900032043, 0.0, 0.0, 1.08836030960083, 0.0, 0.06641695648431778, 4.512903213500977, 0.022765064612030983, 0.0, 0.0, 0.3460768461227417, 0.5232609510421753, 1.1590546369552612, 0.8639588356018066, 1.998030662536621, 0.48996201157569885, 0.0, 0.0, 2.486767530441284, 0.3330690860748291, 0.0, 1.4631037712097168, 0.0, 0.039726488292217255, 3.8208224773406982, 3.012821674346924, 0.1132921501994133, 0.3022910952568054, 1.7490054368972778, 0.1801300197839737, 21.830219268798828, 6.951317310333252, 0.0, 0.0, 0.2652939558029175, 0.0, 15.848511695861816, 0.0, 0.0, 0.06551589071750641, 10.72218132019043, 0.07917067408561707, 3.3975579738616943, 3.985616445541382, 0.0, 0.0, 0.0, 2.292879343032837, 0.8848037719726562, 5.429864406585693, 0.5210868716239929, 0.0, 0.0, 0.7262020111083984, 2.745001792907715, 7.116915702819824, 0.0, 0.3617457151412964, 3.2927229404449463, 0.07140342146158218, 0.00735471723601222, 0.1254064440727234, 0.0, 14.227643013000488, 0.16847293078899384, 0.0, 10.65014362335205, 0.08924438059329987, 0.13659590482711792, 0.0, 0.28687939047813416, 0.0, 5.744211673736572, 13.096905708312988, 0.1459583193063736, 0.0, 1.5938801765441895, 0.0, 0.0, 0.5611470341682434, 0.11878553777933121, 0.0, 0.0, 2.2317733764648438, 0.3298955261707306, 0.0, 0.0, 1.3851115703582764, 2.4466280937194824, 0.0, 0.03692805767059326, 2.048891305923462, 2.607769012451172, 0.6034382581710815, 0.5711574554443359, 0.0, 2.121711492538452, 10.360289573669434, 5.8365159034729, 1.6823029518127441, 0.0, 0.0, 0.0, 1.5391839742660522, 0.8765423893928528, 0.12353157997131348, 0.0, 1.4891937971115112, 0.0, 0.0, 0.029731666669249535, 0.0, 2.6158533096313477, 0.13567788898944855, 0.0, 0.16881676018238068, 0.017351824790239334, 3.033885955810547, 0.4244651794433594, 0.4521511495113373, 8.053853034973145, 0.03986570984125137, 0.0, 0.0, 9.845145225524902, 0.0, 3.0319244861602783, 0.5883825421333313, 0.14035017788410187, 0.0, 3.526024580001831, 0.07223071902990341, 26.765121459960938, 0.0, 2.134251832962036, 0.0, 0.0, 1.2558578252792358, 5.730929374694824, 0.6601212620735168, 9.599512100219727, 1.4880436658859253, 17.851808547973633, 5.436497688293457, 1.6914476156234741, 0.2943198084831238, 0.19802094995975494, 0.0, 15.53816032409668, 0.7292206883430481, 0.0, 0.09960611164569855, 0.0, 4.150059223175049, 0.09880877286195755, 0.4202025830745697, 0.34363746643066406, 0.08680444955825806, 0.0, 0.8817641139030457, 0.8824184536933899, 5.407119274139404, 2.0631332397460938, 0.0, 2.316730499267578, 0.05266992375254631, 4.299808979034424, 8.204422950744629, 1.7291290760040283, 8.816577911376953, 0.0, 2.598419666290283, 0.0, 0.0, 0.0, 6.136240482330322, 0.0, 0.7965462803840637, 5.292992115020752, 0.0, 0.4119885563850403, 0.0, 0.0, 7.760771751403809, 6.408067226409912, 0.0, 0.025237783789634705, 11.988298416137695, 0.0, 0.0, 1.0848171710968018, 0.0, 0.04123881459236145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6250210404396057, 0.03739984706044197, 0.0, 0.0, 0.2028689682483673, 2.056359052658081, 6.4483537673950195, 4.407090663909912, 0.0, 2.991834878921509, 0.0, 3.9598209857940674, 0.0, 0.0, 2.769549608230591, 4.795676231384277, 0.08014703541994095, 0.0, 1.8321822881698608, 0.1929628700017929, 0.047310736030340195, 0.0, 0.0, 0.0, 0.0, 0.012787366285920143, 0.0, 1.4709223508834839, 3.5444676876068115, 0.0, 0.5199920535087585, 0.0, 5.02485990524292, 3.2458651065826416, 1.8618460893630981, 3.5215213298797607, 1.6156061887741089, 1.2632110118865967, 0.0, 0.22521358728408813, 0.0, 0.31189146637916565, 0.0, 0.0, 0.0, 1.6130797863006592, 6.531619071960449, 0.22231008112430573, 2.9584128856658936, 0.9965798258781433, 0.5577634572982788, 0.0, 0.0, 0.738806426525116, 0.6796931028366089, 11.999700546264648, 0.1972111016511917, 0.01013115607202053, 0.0, 2.000769853591919, 0.0, 0.0, 0.0, 6.645415306091309, 0.3301727771759033, 4.389583587646484, 0.05407652631402016, 4.598656177520752, 1.9197444915771484, 0.720125138759613, 0.0, 26.77991485595703, 0.4044693410396576, 0.0, 2.498737335205078, 0.07241388410329819, 0.0, 0.0, 0.13755343854427338, 1.1384540796279907, 1.854580283164978, 0.0, 1.413318395614624, 0.0, 0.152848482131958, 0.0, 0.0, 0.7122816443443298, 0.2957775592803955, 0.18580175936222076, 2.895259141921997, 0.0, 0.055933594703674316, 0.0, 3.8718674182891846, 9.141550064086914, 0.0, 6.361227512359619, 2.4772870540618896, 0.3408345580101013, 4.1927809715271, 0.0, 0.0, 1.8605271577835083, 0.0, 0.0, 0.0, 13.521590232849121, 4.8866987228393555, 1.2334660291671753, 0.0, 3.628171920776367, 0.24526534974575043, 0.0, 1.921918511390686, 0.29743093252182007, 0.0, 0.0934174507856369, 0.05147063359618187, 0.0, 3.273197650909424, 0.1496727615594864, 1.7606487274169922, 0.0, 0.7546825408935547, 0.0, 0.0, 0.3985731899738312, 0.594611406326294, 14.020268440246582, 4.614148139953613, 0.0, 0.0, 0.8046628832817078, 0.0, 0.0, 0.0, 2.0374369621276855, 0.0, 0.0, 0.0, 0.0, 1.4188365936279297, 0.0, 1.2562313079833984, 0.0, 0.0, 1.774498462677002, 10.319170951843262, 0.0, 0.0, 1.5134552717208862, 0.0, 9.808121681213379, 2.744232654571533, 1.6239467859268188, 2.8376662731170654, 2.071345806121826, 0.0, 0.02149619534611702, 0.0, 2.7096943855285645, 0.18018798530101776, 0.11336416751146317, 0.0, 0.0, 0.22944940626621246, 0.0, 6.39577054977417, 2.4333903789520264, 0.12165378779172897, 1.180853009223938, 1.5689438581466675, 0.01887526921927929, 0.3904222548007965, 0.0, 3.7217023372650146, 1.6605713367462158, 4.371396064758301, 1.2693455219268799, 0.40439125895500183, 0.0, 0.9509097933769226, 1.516485571861267, 0.0, 0.0, 1.1025960445404053, 0.3459247350692749, 0.1082586944103241, 0.07081516087055206, 0.2237640619277954, 0.0, 6.194493770599365, 3.3278121948242188, 1.1809918880462646, 0.15376310050487518, 2.8410792350769043, 0.0, 0.0, 2.3616983890533447, 14.13845443725586, 0.6219235062599182, 0.42598241567611694, 0.0, 4.541567325592041, 2.47873854637146, 0.28295662999153137, 0.7012888789176941, 0.6780191659927368, 0.0, 0.019207295030355453, 0.1903279572725296, 0.0, 3.4399781227111816, 0.0, 4.790031433105469, 3.5421104431152344, 3.011465549468994, 0.020099127665162086, 0.0, 3.8784382343292236, 10.201604843139648, 0.0, 1.0281776189804077, 0.0]"
https://cdn.shopify.com/s/files/1/0464/1731/3955/products/AZLAN100ML-MULTIc.jpg?v=1639724588,"[1.2083762884140015, 0.9174705147743225, 0.811127245426178, 4.771922588348389, 2.1400506496429443, 2.133220911026001, 0.0, 0.37189981341362, 0.0, 0.7926927804946899, 0.0, 1.2702343463897705, 1.8270437717437744, 0.0, 3.186300754547119, 0.035296615213155746, 0.6200261116027832, 3.715958595275879, 6.808289527893066, 1.2340792417526245, 4.609707355499268, 1.0561431646347046, 9.302770614624023, 8.40793228149414, 1.1599003076553345, 6.4119038581848145, 2.2616732120513916, 2.4702634811401367, 0.040055010467767715, 0.0, 0.15867865085601807, 0.0, 0.0, 0.0, 0.4217918813228607, 1.1424496173858643, 0.1918494552373886, 0.2647413909435272, 0.0, 0.0, 2.6322762966156006, 0.0, 0.14818298816680908, 0.42183005809783936, 0.0, 0.10018868744373322, 0.4402845501899719, 1.0394686460494995, 0.0, 0.5209295153617859, 3.507918357849121, 0.0, 2.372175931930542, 0.0, 3.4766783714294434, 0.5036588907241821, 5.143449783325195, 3.2144482135772705, 0.0, 1.073851227760315, 0.3230597674846649, 3.1647026538848877, 3.746210813522339, 6.794936656951904, 2.34100341796875, 0.00969624798744917, 2.024444341659546, 2.027428150177002, 0.10322543978691101, 0.0, 0.0, 0.18944723904132843, 1.9298149347305298, 7.237398147583008, 0.0, 3.8875296115875244, 1.7500494718551636, 0.057046834379434586, 1.892763376235962, 0.0, 0.0, 8.8209810256958, 4.269195079803467, 0.7956802845001221, 3.163012981414795, 12.5164155960083, 18.2204647064209, 0.46774157881736755, 1.0613807439804077, 0.5837537050247192, 0.0, 0.0, 0.0, 0.0, 7.026555061340332, 0.7120488882064819, 4.322246074676514, 0.0, 0.43255171179771423, 1.4715464115142822, 0.10091938078403473, 0.06443840265274048, 0.9253113865852356, 0.016586074605584145, 0.0, 0.7201900482177734, 0.0, 0.10178985446691513, 0.6719184517860413, 0.0, 0.5023612380027771, 0.0, 0.0, 4.552193641662598, 1.2196779251098633, 0.0, 0.0, 0.09707943350076675, 0.918889582157135, 6.63574743270874, 11.075119972229004, 0.0, 0.0, 2.1464099884033203, 1.7560701370239258, 11.528505325317383, 0.0, 1.7721751928329468, 0.0735163539648056, 5.191522598266602, 0.0, 3.6360971927642822, 5.094156742095947, 0.25245800614356995, 0.0, 0.0, 7.732102394104004, 1.0352363586425781, 3.2986505031585693, 0.0, 2.142108917236328, 0.0, 0.9670042991638184, 0.2631157338619232, 2.9470736980438232, 0.0, 0.0, 1.9986042976379395, 1.1055653095245361, 4.5021138191223145, 1.924012541770935, 0.0, 0.059243544936180115, 0.3879071772098541, 3.786799669265747, 5.723421096801758, 0.0, 0.0, 0.0, 2.0227251052856445, 0.0, 4.3881144523620605, 8.78852653503418, 0.27684539556503296, 0.03281005099415779, 3.240581512451172, 5.149385929107666, 0.0, 0.16809922456741333, 0.0, 0.18037760257720947, 0.48211050033569336, 0.2508912682533264, 0.8935769200325012, 0.3262166380882263, 0.21048903465270996, 3.4845755100250244, 7.0590739250183105, 1.2580602169036865, 0.9514726996421814, 0.21150967478752136, 2.9621119499206543, 0.08639984577894211, 0.1288393884897232, 4.190625190734863, 0.5522596836090088, 0.0818745568394661, 0.0, 4.779181957244873, 0.0, 0.0, 0.8990492224693298, 0.43481728434562683, 0.000772837782278657, 0.0, 1.9268333911895752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28282785415649414, 0.09359052032232285, 0.5220041871070862, 0.292701780796051, 0.0, 5.295621871948242, 0.0, 0.8112689256668091, 1.7946025133132935, 0.0, 3.7839198112487793, 0.04431305453181267, 1.9830849170684814, 0.0, 0.34826457500457764, 1.6599652767181396, 0.5002756118774414, 0.0, 1.8807964324951172, 0.27869752049446106, 8.103907585144043, 0.5194515585899353, 0.6150702238082886, 0.0, 3.4404661655426025, 0.0, 0.09603355824947357, 0.24730269610881805, 11.602231979370117, 2.046555995941162, 10.540654182434082, 0.4415798485279083, 0.0, 1.048446536064148, 0.0, 0.01964642107486725, 4.383886814117432, 0.0, 0.0, 2.666405439376831, 0.0, 0.0, 0.0, 0.2978684604167938, 0.28712454438209534, 0.0, 0.270829439163208, 2.0067226886749268, 0.0, 1.005213737487793, 1.047191858291626, 2.819489002227783, 0.0, 0.0, 0.0, 0.0, 0.6868719458580017, 2.3655006885528564, 0.49847087264060974, 1.6173300743103027, 0.7159504890441895, 0.8600826263427734, 0.3697039783000946, 0.0, 0.0, 0.9413402676582336, 8.305257797241211, 0.0, 2.0444726943969727, 2.2552525997161865, 0.0, 0.3453739881515503, 0.0, 0.0, 0.06945353001356125, 3.1398227214813232, 6.009597301483154, 0.0, 0.9649409055709839, 0.0, 2.041888475418091, 1.144074559211731, 0.34723085165023804, 0.5422179698944092, 0.2511502504348755, 0.0, 0.0, 9.500804901123047, 1.1604939699172974, 0.7601370215415955, 4.734508037567139, 1.4918415546417236, 0.6607934236526489, 1.7256433963775635, 0.036470938473939896, 0.13552092015743256, 1.3484565019607544, 7.425753593444824, 1.8362958431243896, 0.13349370658397675, 5.681291580200195, 2.065722703933716, 0.5211296677589417, 1.1591600179672241, 6.4711761474609375, 0.0, 0.0, 0.0, 2.857814073562622, 0.0, 0.07592907547950745, 6.457865238189697, 0.0, 0.0, 4.539790630340576, 0.0, 0.0, 0.0, 1.3062480688095093, 3.3944756984710693, 1.6738901138305664, 0.8519982695579529, 0.015101460739970207, 0.521544337272644, 0.07147061079740524, 0.0, 0.1320885419845581, 2.2297720909118652, 0.0, 0.30393365025520325, 0.0, 7.06873083114624, 3.812706470489502, 1.5370010137557983, 11.971634864807129, 0.0, 2.4287359714508057, 1.323669672012329, 0.0, 4.749222755432129, 6.0305914878845215, 0.22878535091876984, 0.06072772294282913, 3.870039224624634, 0.23318564891815186, 0.9089773297309875, 0.8103126287460327, 0.0, 0.0, 10.452588081359863, 0.0, 3.915618896484375, 0.0, 1.0233042240142822, 0.0, 2.728242874145508, 0.0, 11.832845687866211, 2.0793895721435547, 0.0, 0.0, 2.3239455223083496, 2.0023674964904785, 0.0, 1.365256428718567, 0.2867959439754486, 0.2700589895248413, 0.0912552997469902, 0.8834952116012573, 0.0, 0.22946397960186005, 1.862181305885315, 0.0, 0.22670526802539825, 9.501498222351074, 1.1238857507705688, 0.06223215162754059, 2.1644418239593506, 0.40195128321647644, 0.0, 1.7702561616897583, 12.222209930419922, 0.0, 14.925544738769531, 0.36237892508506775, 0.8414114713668823, 0.0, 0.0, 0.0, 1.4297021627426147, 11.941731452941895, 0.19181038439273834, 0.0, 4.85153865814209, 0.0, 3.992630958557129, 0.0, 7.441586017608643, 3.45106840133667, 0.0, 2.2655773162841797, 0.0, 0.0, 0.16064691543579102, 0.0, 0.5750302672386169, 0.005314251407980919, 0.0, 0.0, 0.22172512114048004, 0.0, 1.5766724348068237, 0.15906792879104614, 0.6554667353630066, 0.5980782508850098, 12.102194786071777, 1.178537130355835, 0.23817668855190277, 0.002898694481700659, 9.416692733764648, 0.8974238038063049, 4.716498851776123, 0.9639439582824707, 0.0, 0.0, 0.0, 0.0, 0.0, 2.551764965057373, 1.284422516822815, 0.663625955581665, 0.0, 0.0, 0.0, 0.6457340717315674, 0.0, 0.0, 0.2208181768655777, 0.06773129850625992, 5.812648296356201, 2.2500505447387695, 5.847172737121582, 6.9375152587890625, 1.2086504697799683, 0.099696584045887, 0.04626604542136192, 2.360002040863037, 1.2724757194519043, 8.024609565734863, 1.5339899063110352, 0.7625528573989868, 0.7131151556968689, 0.0, 0.8972787261009216, 0.9651248455047607, 1.2015777826309204, 2.313375949859619, 0.10788008570671082, 0.0, 0.16773530840873718, 5.958033084869385, 1.0386550426483154, 0.0, 1.7326136827468872, 8.415030479431152, 0.7119975090026855, 2.4606611728668213, 1.4460588693618774, 0.0, 0.0, 0.014279979281127453, 0.30808883905410767, 1.2043626308441162, 0.0, 0.3752570152282715, 0.0, 0.27001622319221497, 1.0058364868164062, 1.610683798789978, 1.127044916152954, 0.24157164990901947, 0.2475101500749588, 0.9289277195930481, 0.0, 0.0, 0.37945881485939026, 2.097179651260376, 1.0843185186386108, 2.5989859104156494, 0.0, 0.02799852006137371, 0.028061136603355408, 4.812976837158203, 0.028540486469864845, 0.0, 1.6780171394348145, 0.9892875552177429, 0.9930769205093384, 3.4193572998046875, 2.7180404663085938, 0.0, 4.320279121398926, 0.3181760311126709, 0.07334121316671371, 0.0, 0.0, 0.3250695466995239, 1.7124948501586914, 0.0, 0.20340895652770996, 1.5162221193313599]"
